I (4038) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:333, [1]:264, [2]:379, [3]:887, [4]:1015, [5]:682, [6]:351, [7]:659, [8]:0, [9]:0
I (4048) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:341, [1]:293, [2]:376, [3]:887, [4]:644, [5]:548, [6]:778, [7]:680, [8]:0, [9]:0
I (4058) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:338, [1]:263, [2]:381, [3]:591, [4]:249, [5]:641, [6]:990, [7]:673, [8]:0, [9]:0
I (4068) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:328, [1]:255, [2]:384, [3]:301, [4]:235, [5]:520, [6]:915, [7]:652, [8]:0, [9]:0
I (4078) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:345, [1]:266, [2]:383, [3]:405, [4]:556, [5]:738, [6]:378, [7]:671, [8]:0, [9]:0
I (4098) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:329, [1]:261, [2]:384, [3]:657, [4]:906, [5]:890, [6]:309, [7]:665, [8]:0, [9]:0
I (4108) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:333, [1]:291, [2]:375, [3]:920, [4]:428, [5]:750, [6]:626, [7]:658, [8]:0, [9]:0
I (4118) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:337, [1]:288, [2]:379, [3]:636, [4]:308, [5]:453, [6]:240, [7]:654, [8]:0, [9]:0
I (4128) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:332, [1]:288, [2]:381, [3]:547, [4]:838, [5]:879, [6]:940, [7]:660, [8]:0, [9]:0
I (4138) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:333, [1]:284, [2]:376, [3]:896, [4]:713, [5]:416, [6]:870, [7]:668, [8]:0, [9]:0
I (4148) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:345, [1]:266, [2]:386, [3]:366, [4]:521, [5]:398, [6]:963, [7]:686, [8]:0, [9]:0
I (4168) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:334, [1]:287, [2]:373, [3]:987, [4]:552, [5]:906, [6]:313, [7]:649, [8]:0, [9]:0
I (4178) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:333, [1]:260, [2]:378, [3]:1011, [4]:929, [5]:916, [6]:662, [7]:679, [8]:0, [9]:0
I (4188) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:333, [1]:259, [2]:381, [3]:681, [4]:943, [5]:1048, [6]:1044, [7]:662, [8]:0, [9]:0
I (4198) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:344, [1]:295, [2]:379, [3]:966, [4]:582, [5]:735, [6]:887, [7]:668, [8]:0, [9]:0
I (4208) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:331, [1]:289, [2]:383, [3]:347, [4]:1048, [5]:331, [6]:294, [7]:632, [8]:0, [9]:0
I (4218) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:338, [1]:291, [2]:378, [3]:970, [4]:654, [5]:565, [6]:249, [7]:684, [8]:0, [9]:0
I (4238) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:345, [1]:271, [2]:381, [3]:925, [4]:632, [5]:648, [6]:363, [7]:687, [8]:0, [9]:0
I (4248) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:332, [1]:256, [2]:375, [3]:844, [4]:625, [5]:693, [6]:857, [7]:640, [8]:0, [9]:0
I (4258) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:333, [1]:256, [2]:385, [3]:366, [4]:749, [5]:330, [6]:687, [7]:642, [8]:0, [9]:0
I (4268) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:337, [1]:263, [2]:376, [3]:752, [4]:284, [5]:692, [6]:245, [7]:674, [8]:0, [9]:0
I (4278) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:328, [1]:257, [2]:379, [3]:693, [4]:655, [5]:472, [6]:970, [7]:650, [8]:0, [9]:0
I (4288) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:331, [1]:284, [2]:383, [3]:566, [4]:333, [5]:970, [6]:226, [7]:673, [8]:0, [9]:0
I (4308) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:326, [1]:285, [2]:386, [3]:715, [4]:322, [5]:963, [6]:610, [7]:662, [8]:0, [9]:0
I (4318) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:341, [1]:262, [2]:380, [3]:800, [4]:933, [5]:264, [6]:284, [7]:662, [8]:0, [9]:0
I (4328) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:333, [1]:261, [2]:380, [3]:705, [4]:644, [5]:844, [6]:480, [7]:688, [8]:0, [9]:0
I (4338) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:333, [1]:288, [2]:382, [3]:710, [4]:414, [5]:1051, [6]:887, [7]:689, [8]:0, [9]:0
I (4348) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:327, [1]:290, [2]:381, [3]:731, [4]:435, [5]:482, [6]:970, [7]:662, [8]:0, [9]:0
I (4358) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:328, [1]:262, [2]:379, [3]:644, [4]:982, [5]:304, [6]:877, [7]:662, [8]:0, [9]:0
I (4378) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:330, [1]:265, [2]:379, [3]:763, [4]:445, [5]:1005, [6]:251, [7]:669, [8]:0, [9]:0
I (4388) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:341, [1]:289, [2]:375, [3]:879, [4]:660, [5]:1023, [6]:762, [7]:674, [8]:0, [9]:0
I (4398) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:333, [1]:290, [2]:382, [3]:535, [4]:471, [5]:1053, [6]:1020, [7]:651, [8]:0, [9]:0
I (4408) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:332, [1]:264, [2]:385, [3]:308, [4]:557, [5]:968, [6]:681, [7]:698, [8]:0, [9]:0
I (4418) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:341, [1]:289, [2]:387, [3]:611, [4]:442, [5]:1031, [6]:769, [7]:683, [8]:0, [9]:0
I (4428) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:326, [1]:291, [2]:380, [3]:804, [4]:801, [5]:534, [6]:683, [7]:680, [8]:0, [9]:0
I (4448) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:331, [1]:285, [2]:384, [3]:410, [4]:247, [5]:321, [6]:644, [7]:669, [8]:0, [9]:0
I (4458) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:337, [1]:260, [2]:378, [3]:1023, [4]:844, [5]:271, [6]:681, [7]:653, [8]:0, [9]:0
I (4468) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:346, [1]:269, [2]:380, [3]:776, [4]:318, [5]:967, [6]:705, [7]:669, [8]:0, [9]:0
I (4478) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:328, [1]:284, [2]:384, [3]:614, [4]:334, [5]:745, [6]:897, [7]:673, [8]:0, [9]:0
I (4488) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:323, [1]:288, [2]:385, [3]:261, [4]:714, [5]:791, [6]:496, [7]:654, [8]:0, [9]:0
I (4498) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:336, [1]:264, [2]:376, [3]:801, [4]:383, [5]:860, [6]:523, [7]:677, [8]:0, [9]:0
I (4518) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:332, [1]:284, [2]:377, [3]:902, [4]:984, [5]:459, [6]:796, [7]:645, [8]:0, [9]:0
I (4528) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:336, [1]:295, [2]:386, [3]:338, [4]:396, [5]:471, [6]:644, [7]:690, [8]:0, [9]:0
I (4538) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:331, [1]:259, [2]:381, [3]:735, [4]:290, [5]:475, [6]:776, [7]:654, [8]:0, [9]:0
I (4548) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:335, [1]:293, [2]:375, [3]:805, [4]:736, [5]:1004, [6]:266, [7]:653, [8]:0, [9]:0
I (4558) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:338, [1]:261, [2]:382, [3]:296, [4]:339, [5]:744, [6]:519, [7]:662, [8]:0, [9]:0
I (4568) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:336, [1]:261, [2]:384, [3]:434, [4]:1051, [5]:410, [6]:547, [7]:649, [8]:0, [9]:0
I (4588) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:331, [1]:261, [2]:386, [3]:289, [4]:481, [5]:822, [6]:591, [7]:669, [8]:0, [9]:0
I (4598) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:336, [1]:260, [2]:384, [3]:487, [4]:442, [5]:899, [6]:733, [7]:715, [8]:0, [9]:0
I (4608) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:327, [1]:259, [2]:379, [3]:1040, [4]:830, [5]:634, [6]:738, [7]:662, [8]:0, [9]:0
I (4618) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:333, [1]:262, [2]:394, [3]:505, [4]:485, [5]:431, [6]:917, [7]:697, [8]:0, [9]:0
I (4628) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:326, [1]:259, [2]:386, [3]:326, [4]:874, [5]:481, [6]:717, [7]:650, [8]:0, [9]:0
I (4638) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:331, [1]:288, [2]:379, [3]:701, [4]:709, [5]:475, [6]:451, [7]:657, [8]:0, [9]:0
I (4658) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:333, [1]:287, [2]:380, [3]:816, [4]:427, [5]:478, [6]:655, [7]:657, [8]:0, [9]:0
I (4668) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:325, [1]:285, [2]:376, [3]:735, [4]:1014, [5]:1059, [6]:356, [7]:630, [8]:0, [9]:0
I (4678) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:334, [1]:286, [2]:389, [3]:382, [4]:886, [5]:513, [6]:735, [7]:684, [8]:0, [9]:0
I (4688) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:328, [1]:293, [2]:380, [3]:760, [4]:345, [5]:855, [6]:466, [7]:664, [8]:0, [9]:0
I (4698) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:326, [1]:287, [2]:387, [3]:581, [4]:629, [5]:396, [6]:491, [7]:641, [8]:0, [9]:0
I (4708) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:344, [1]:264, [2]:389, [3]:551, [4]:878, [5]:976, [6]:765, [7]:689, [8]:0, [9]:0
I (4728) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:331, [1]:260, [2]:386, [3]:231, [4]:1044, [5]:377, [6]:543, [7]:683, [8]:0, [9]:0
I (4738) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:335, [1]:295, [2]:385, [3]:293, [4]:810, [5]:754, [6]:467, [7]:654, [8]:0, [9]:0
I (4748) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:325, [1]:265, [2]:374, [3]:796, [4]:665, [5]:468, [6]:654, [7]:654, [8]:0, [9]:0
I (4758) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:327, [1]:260, [2]:384, [3]:417, [4]:778, [5]:414, [6]:338, [7]:668, [8]:0, [9]:0
I (4768) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:336, [1]:270, [2]:380, [3]:926, [4]:671, [5]:830, [6]:348, [7]:676, [8]:0, [9]:0
I (4778) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:323, [1]:261, [2]:372, [3]:954, [4]:366, [5]:1022, [6]:528, [7]:631, [8]:0, [9]:0
I (4798) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:333, [1]:258, [2]:379, [3]:976, [4]:469, [5]:785, [6]:1025, [7]:659, [8]:0, [9]:0
I (4808) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:329, [1]:259, [2]:384, [3]:328, [4]:513, [5]:807, [6]:305, [7]:677, [8]:0, [9]:0
I (4818) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:351, [1]:289, [2]:385, [3]:785, [4]:949, [5]:711, [6]:622, [7]:696, [8]:0, [9]:0
I (4828) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:336, [1]:286, [2]:379, [3]:502, [4]:517, [5]:615, [6]:380, [7]:649, [8]:0, [9]:0
I (4838) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:336, [1]:286, [2]:380, [3]:496, [4]:1046, [5]:671, [6]:450, [7]:646, [8]:0, [9]:0
I (4848) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:327, [1]:261, [2]:375, [3]:797, [4]:276, [5]:572, [6]:450, [7]:629, [8]:0, [9]:0
I (4868) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:335, [1]:262, [2]:395, [3]:283, [4]:338, [5]:439, [6]:471, [7]:678, [8]:0, [9]:0
I (4878) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:328, [1]:289, [2]:381, [3]:586, [4]:1059, [5]:379, [6]:426, [7]:664, [8]:0, [9]:0
I (4888) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:332, [1]:260, [2]:379, [3]:938, [4]:409, [5]:680, [6]:886, [7]:635, [8]:0, [9]:0
I (4898) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:339, [1]:291, [2]:384, [3]:309, [4]:975, [5]:332, [6]:310, [7]:698, [8]:0, [9]:0
I (4908) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:328, [1]:289, [2]:389, [3]:255, [4]:345, [5]:546, [6]:276, [7]:662, [8]:0, [9]:0
I (4918) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:336, [1]:294, [2]:382, [3]:494, [4]:625, [5]:394, [6]:562, [7]:657, [8]:0, [9]:0
I (4938) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:335, [1]:259, [2]:382, [3]:487, [4]:435, [5]:414, [6]:261, [7]:664, [8]:0, [9]:0
I (4948) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:326, [1]:284, [2]:380, [3]:509, [4]:354, [5]:887, [6]:691, [7]:662, [8]:0, [9]:0
I (4958) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:338, [1]:286, [2]:383, [3]:430, [4]:618, [5]:317, [6]:1011, [7]:668, [8]:0, [9]:0
I (4968) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:341, [1]:262, [2]:381, [3]:274, [4]:566, [5]:304, [6]:354, [7]:642, [8]:0, [9]:0
I (4978) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:333, [1]:262, [2]:382, [3]:572, [4]:873, [5]:734, [6]:529, [7]:702, [8]:0, [9]:0
I (4988) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:332, [1]:262, [2]:381, [3]:513, [4]:693, [5]:852, [6]:353, [7]:674, [8]:0, [9]:0
I (5008) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:340, [1]:294, [2]:391, [3]:359, [4]:622, [5]:439, [6]:877, [7]:704, [8]:0, [9]:0
I (5018) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:332, [1]:261, [2]:384, [3]:362, [4]:953, [5]:221, [6]:455, [7]:660, [8]:0, [9]:0
I (5028) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:333, [1]:264, [2]:383, [3]:513, [4]:1016, [5]:592, [6]:563, [7]:701, [8]:0, [9]:0
I (5038) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:331, [1]:262, [2]:386, [3]:328, [4]:570, [5]:938, [6]:814, [7]:672, [8]:0, [9]:0
I (5048) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:336, [1]:288, [2]:383, [3]:373, [4]:986, [5]:385, [6]:444, [7]:650, [8]:0, [9]:0
I (5058) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:326, [1]:257, [2]:382, [3]:462, [4]:857, [5]:421, [6]:315, [7]:649, [8]:0, [9]:0
I (5068) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:336, [1]:289, [2]:385, [3]:424, [4]:879, [5]:438, [6]:724, [7]:647, [8]:0, [9]:0
I (5088) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:327, [1]:261, [2]:379, [3]:731, [4]:720, [5]:796, [6]:786, [7]:676, [8]:0, [9]:0
I (5098) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:333, [1]:296, [2]:382, [3]:610, [4]:711, [5]:842, [6]:494, [7]:681, [8]:0, [9]:0
I (5108) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:341, [1]:265, [2]:381, [3]:424, [4]:704, [5]:870, [6]:379, [7]:686, [8]:0, [9]:0
I (5118) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:337, [1]:293, [2]:378, [3]:819, [4]:725, [5]:975, [6]:769, [7]:677, [8]:0, [9]:0
I (5128) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:337, [1]:259, [2]:384, [3]:347, [4]:307, [5]:331, [6]:870, [7]:666, [8]:0, [9]:0
I (5138) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:335, [1]:261, [2]:385, [3]:354, [4]:842, [5]:831, [6]:548, [7]:667, [8]:0, [9]:0
I (5158) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:342, [1]:262, [2]:383, [3]:766, [4]:879, [5]:1003, [6]:721, [7]:687, [8]:0, [9]:0
I (5168) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:328, [1]:259, [2]:379, [3]:772, [4]:702, [5]:243, [6]:401, [7]:670, [8]:0, [9]:0
I (5178) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:340, [1]:290, [2]:378, [3]:894, [4]:697, [5]:989, [6]:745, [7]:678, [8]:0, [9]:0
I (5188) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:335, [1]:262, [2]:383, [3]:342, [4]:1000, [5]:835, [6]:552, [7]:677, [8]:0, [9]:0
I (5198) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:328, [1]:259, [2]:384, [3]:356, [4]:413, [5]:322, [6]:1013, [7]:659, [8]:0, [9]:0
I (5208) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:331, [1]:264, [2]:382, [3]:811, [4]:746, [5]:484, [6]:363, [7]:671, [8]:0, [9]:0
I (5228) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:339, [1]:258, [2]:383, [3]:614, [4]:683, [5]:529, [6]:881, [7]:654, [8]:0, [9]:0
I (5238) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:338, [1]:296, [2]:385, [3]:493, [4]:365, [5]:551, [6]:351, [7]:666, [8]:0, [9]:0
I (5248) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:335, [1]:289, [2]:388, [3]:275, [4]:395, [5]:664, [6]:1008, [7]:704, [8]:0, [9]:0
I (5258) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:333, [1]:291, [2]:376, [3]:864, [4]:819, [5]:577, [6]:665, [7]:672, [8]:0, [9]:0
I (5268) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:345, [1]:292, [2]:378, [3]:832, [4]:304, [5]:745, [6]:323, [7]:649, [8]:0, [9]:0
I (5278) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:339, [1]:286, [2]:389, [3]:354, [4]:513, [5]:1054, [6]:897, [7]:708, [8]:0, [9]:0
I (5298) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:332, [1]:289, [2]:385, [3]:545, [4]:953, [5]:402, [6]:987, [7]:677, [8]:0, [9]:0
I (5308) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:335, [1]:288, [2]:384, [3]:447, [4]:909, [5]:599, [6]:560, [7]:690, [8]:0, [9]:0
I (5318) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:343, [1]:265, [2]:386, [3]:262, [4]:844, [5]:914, [6]:868, [7]:669, [8]:0, [9]:0
I (5328) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:327, [1]:287, [2]:383, [3]:537, [4]:653, [5]:397, [6]:957, [7]:673, [8]:0, [9]:0
I (5338) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:329, [1]:257, [2]:383, [3]:533, [4]:904, [5]:617, [6]:571, [7]:680, [8]:0, [9]:0
I (5348) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:330, [1]:259, [2]:379, [3]:883, [4]:247, [5]:763, [6]:423, [7]:669, [8]:0, [9]:0
I (5368) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:332, [1]:264, [2]:379, [3]:796, [4]:626, [5]:679, [6]:678, [7]:682, [8]:0, [9]:0
I (5378) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:338, [1]:262, [2]:384, [3]:717, [4]:568, [5]:429, [6]:1014, [7]:693, [8]:0, [9]:0
I (5388) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:345, [1]:265, [2]:384, [3]:536, [4]:399, [5]:417, [6]:873, [7]:662, [8]:0, [9]:0
I (5398) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:337, [1]:262, [2]:386, [3]:289, [4]:1043, [5]:365, [6]:720, [7]:683, [8]:0, [9]:0
I (5408) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:336, [1]:256, [2]:382, [3]:835, [4]:660, [5]:887, [6]:1025, [7]:659, [8]:0, [9]:0
I (5418) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:336, [1]:260, [2]:381, [3]:832, [4]:297, [5]:386, [6]:515, [7]:709, [8]:0, [9]:0
I (5438) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:336, [1]:262, [2]:383, [3]:356, [4]:918, [5]:575, [6]:413, [7]:682, [8]:0, [9]:0
I (5448) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:328, [1]:291, [2]:378, [3]:868, [4]:391, [5]:897, [6]:227, [7]:667, [8]:0, [9]:0
I (5458) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:328, [1]:259, [2]:384, [3]:396, [4]:925, [5]:869, [6]:827, [7]:680, [8]:0, [9]:0
I (5468) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:347, [1]:261, [2]:374, [3]:1016, [4]:842, [5]:297, [6]:840, [7]:678, [8]:0, [9]:0
I (5478) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:336, [1]:289, [2]:383, [3]:728, [4]:925, [5]:527, [6]:700, [7]:696, [8]:0, [9]:0
I (5488) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:329, [1]:286, [2]:385, [3]:741, [4]:942, [5]:747, [6]:708, [7]:657, [8]:0, [9]:0
I (5508) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:345, [1]:263, [2]:381, [3]:586, [4]:453, [5]:443, [6]:1024, [7]:672, [8]:0, [9]:0
I (5518) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:335, [1]:262, [2]:382, [3]:607, [4]:628, [5]:861, [6]:291, [7]:687, [8]:0, [9]:0
I (5528) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:338, [1]:290, [2]:378, [3]:877, [4]:514, [5]:913, [6]:730, [7]:691, [8]:0, [9]:0
I (5538) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:328, [1]:260, [2]:380, [3]:540, [4]:698, [5]:758, [6]:342, [7]:644, [8]:0, [9]:0
I (5548) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:328, [1]:262, [2]:380, [3]:1026, [4]:476, [5]:359, [6]:394, [7]:662, [8]:0, [9]:0
I (5558) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:335, [1]:262, [2]:380, [3]:849, [4]:908, [5]:308, [6]:869, [7]:698, [8]:0, [9]:0
I (5578) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:332, [1]:285, [2]:389, [3]:426, [4]:966, [5]:284, [6]:1063, [7]:657, [8]:0, [9]:0
I (5588) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:339, [1]:290, [2]:380, [3]:780, [4]:574, [5]:718, [6]:278, [7]:673, [8]:0, [9]:0
I (5598) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:330, [1]:262, [2]:390, [3]:567, [4]:542, [5]:738, [6]:356, [7]:667, [8]:0, [9]:0
I (5608) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:335, [1]:261, [2]:380, [3]:547, [4]:257, [5]:439, [6]:669, [7]:652, [8]:0, [9]:0
I (5618) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:333, [1]:261, [2]:382, [3]:754, [4]:771, [5]:363, [6]:537, [7]:693, [8]:0, [9]:0
I (5628) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:333, [1]:285, [2]:381, [3]:990, [4]:435, [5]:790, [6]:860, [7]:692, [8]:0, [9]:0
I (5648) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:328, [1]:256, [2]:386, [3]:494, [4]:620, [5]:672, [6]:614, [7]:671, [8]:0, [9]:0
I (5658) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:335, [1]:261, [2]:379, [3]:850, [4]:626, [5]:399, [6]:606, [7]:663, [8]:0, [9]:0
I (5668) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:332, [1]:262, [2]:378, [3]:929, [4]:1003, [5]:524, [6]:251, [7]:674, [8]:0, [9]:0
I (5678) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:335, [1]:289, [2]:381, [3]:604, [4]:664, [5]:489, [6]:983, [7]:678, [8]:0, [9]:0
I (5688) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:345, [1]:291, [2]:387, [3]:298, [4]:963, [5]:265, [6]:863, [7]:699, [8]:0, [9]:0
I (5698) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:338, [1]:288, [2]:389, [3]:291, [4]:714, [5]:799, [6]:663, [7]:687, [8]:0, [9]:0
I (5718) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:335, [1]:293, [2]:388, [3]:535, [4]:749, [5]:460, [6]:921, [7]:666, [8]:0, [9]:0
I (5728) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:329, [1]:264, [2]:382, [3]:463, [4]:395, [5]:1038, [6]:443, [7]:669, [8]:0, [9]:0
I (5738) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:337, [1]:296, [2]:386, [3]:308, [4]:941, [5]:951, [6]:1008, [7]:663, [8]:0, [9]:0
I (5748) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:332, [1]:267, [2]:379, [3]:476, [4]:919, [5]:533, [6]:519, [7]:692, [8]:0, [9]:0
I (5758) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:328, [1]:260, [2]:384, [3]:423, [4]:973, [5]:524, [6]:635, [7]:672, [8]:0, [9]:0
I (5768) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:338, [1]:261, [2]:381, [3]:383, [4]:467, [5]:1001, [6]:469, [7]:642, [8]:0, [9]:0
I (5788) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:338, [1]:286, [2]:388, [3]:391, [4]:704, [5]:265, [6]:686, [7]:681, [8]:0, [9]:0
I (5798) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:338, [1]:293, [2]:383, [3]:812, [4]:309, [5]:323, [6]:983, [7]:686, [8]:0, [9]:0
I (5808) EXAMPLE: ADC1 Calibrated Voltage (mV): [0]:327, [1]:284, [2]:385, [3]:271, [4]:988, [5]:260, [6]:766, [7]:654, [8]:0, [9]:0
